input,output,task,file
"[[0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]]","[[0, 0, 0, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_24.json
"[[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]]","[[0, 6, 6, 6, 6, 6, 0, 0, 7, 7, 7, 7, 0]]",1d_recolor_oe,1d_recolor_oe_24.json
"[[0, 5, 5, 5, 0, 0, 0, 5, 5, 5, 5, 0, 0, 0, 5, 5, 0, 0, 0, 5, 0, 0, 0]]","[[0, 4, 4, 4, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 7, 7, 0, 0, 0, 4, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_31.json
"[[0, 0, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 0, 0, 5, 5, 0, 5, 5, 5, 0]]","[[0, 0, 4, 4, 4, 4, 4, 0, 7, 7, 7, 7, 7, 7, 0, 0, 7, 7, 0, 4, 4, 4, 0]]",1d_recolor_oe,1d_recolor_oe_31.json
"[[0, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0]]","[[0, 4, 4, 4, 0, 7, 7, 7, 7, 7, 7, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_31.json
"[[0, 0, 0, 7, 7, 7, 0, 0, 7, 7, 0, 7, 7, 0, 7, 7, 7, 0, 0]]","[[0, 0, 0, 2, 2, 2, 0, 0, 6, 6, 0, 6, 6, 0, 2, 2, 2, 0, 0]]",1d_recolor_oe,1d_recolor_oe_23.json
"[[0, 0, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 0, 0, 0, 7, 7, 7, 7]]","[[0, 0, 2, 2, 2, 2, 2, 0, 6, 6, 6, 6, 0, 0, 0, 6, 6, 6, 6]]",1d_recolor_oe,1d_recolor_oe_23.json
"[[0, 0, 7, 7, 7, 7, 7, 7, 0, 0, 0, 7, 7, 7, 7, 7, 0, 0, 7]]","[[0, 0, 6, 6, 6, 6, 6, 6, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 2]]",1d_recolor_oe,1d_recolor_oe_23.json
"[[0, 0, 0, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 0]]","[[0, 0, 0, 9, 9, 9, 9, 9, 9, 0, 6, 6, 6, 6, 6, 0]]",1d_recolor_oe,1d_recolor_oe_44.json
"[[0, 7, 7, 7, 7, 0, 0, 7, 7, 7, 0, 7, 7, 7, 0, 0]]","[[0, 9, 9, 9, 9, 0, 0, 6, 6, 6, 0, 6, 6, 6, 0, 0]]",1d_recolor_oe,1d_recolor_oe_44.json
"[[0, 7, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0]]","[[0, 6, 6, 6, 0, 9, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_44.json
"[[0, 0, 0, 7, 7, 7, 0, 0, 7, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 0, 0, 0, 7, 7, 7, 0]]","[[0, 0, 0, 6, 6, 6, 0, 0, 8, 8, 0, 0, 0, 8, 8, 8, 8, 8, 8, 0, 0, 0, 6, 6, 6, 0]]",1d_recolor_oe,1d_recolor_oe_18.json
"[[0, 0, 7, 7, 7, 7, 7, 0, 0, 7, 7, 7, 7, 7, 7, 0, 0, 7, 7, 7, 0, 7, 0, 0, 0, 0]]","[[0, 0, 6, 6, 6, 6, 6, 0, 0, 8, 8, 8, 8, 8, 8, 0, 0, 6, 6, 6, 0, 6, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_18.json
"[[0, 7, 7, 7, 7, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 0, 0, 0, 7, 7, 7, 7, 0, 0, 7, 0]]","[[0, 6, 6, 6, 6, 6, 0, 0, 0, 8, 8, 8, 8, 8, 8, 0, 0, 0, 8, 8, 8, 8, 0, 0, 6, 0]]",1d_recolor_oe,1d_recolor_oe_18.json
"[[0, 0, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0]]","[[0, 0, 0, 9, 9, 9, 9, 0, 7, 7, 7, 7, 7, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_1.json
"[[0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0]]","[[0, 0, 0, 9, 9, 9, 9, 9, 9, 0, 0, 7, 7, 7, 7, 7, 0, 7, 0, 7, 7, 7, 0]]",1d_recolor_oe,1d_recolor_oe_1.json
"[[0, 2, 2, 0, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0]]","[[0, 9, 9, 0, 0, 7, 7, 7, 0, 0, 7, 7, 7, 0, 7, 7, 7, 0, 0, 7, 7, 7, 0]]",1d_recolor_oe,1d_recolor_oe_1.json
"[[0, 6, 6, 6, 6, 0, 0, 6, 0, 0, 6, 6, 6, 0, 0, 0]]","[[0, 5, 5, 5, 5, 0, 0, 3, 0, 0, 3, 3, 3, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_10.json
"[[0, 0, 0, 6, 6, 0, 0, 6, 6, 6, 6, 6, 0, 0, 0, 0]]","[[0, 0, 0, 5, 5, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_10.json
"[[0, 0, 0, 6, 6, 6, 0, 6, 6, 0, 6, 6, 6, 6, 0, 0]]","[[0, 0, 0, 3, 3, 3, 0, 5, 5, 0, 5, 5, 5, 5, 0, 0]]",1d_recolor_oe,1d_recolor_oe_10.json
"[[0, 0, 4, 4, 0, 0, 4, 0, 0, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 0, 0, 4, 4, 4, 0, 0, 0, 0]]","[[0, 0, 9, 9, 0, 0, 8, 0, 0, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 0, 0, 8, 8, 8, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_32.json
"[[0, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 4, 4, 4, 4, 0, 4, 4, 0, 0, 4, 0, 0, 0, 4, 4, 4, 4, 4]]","[[0, 0, 0, 8, 8, 8, 8, 8, 0, 0, 0, 9, 9, 9, 9, 0, 9, 9, 0, 0, 8, 0, 0, 0, 8, 8, 8, 8, 8]]",1d_recolor_oe,1d_recolor_oe_32.json
"[[0, 0, 4, 4, 4, 4, 4, 4, 0, 4, 0, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 4, 4, 4, 0, 0, 0, 0, 0]]","[[0, 0, 9, 9, 9, 9, 9, 9, 0, 8, 0, 0, 0, 8, 8, 8, 8, 8, 0, 0, 0, 8, 8, 8, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_32.json
"[[0, 9, 9, 9, 0, 0, 0, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0]]","[[0, 1, 1, 1, 0, 0, 0, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_19.json
"[[0, 9, 9, 9, 9, 9, 0, 0, 0, 9, 9, 9, 9, 0, 0, 9, 9, 0]]","[[0, 1, 1, 1, 1, 1, 0, 0, 0, 6, 6, 6, 6, 0, 0, 6, 6, 0]]",1d_recolor_oe,1d_recolor_oe_19.json
"[[0, 9, 9, 9, 9, 9, 0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0]]","[[0, 1, 1, 1, 1, 1, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_19.json
"[[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]]","[[0, 0, 7, 7, 7, 0, 2, 2, 0, 0, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_47.json
"[[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]]","[[0, 0, 2, 2, 2, 2, 2, 2, 0, 7, 0, 7, 7, 7, 0, 7, 7, 7, 0, 0, 0, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_47.json
"[[0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 7, 7, 7, 7, 7, 0, 2, 2, 2, 2, 0, 7, 7, 7, 0, 7, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_47.json
"[[0, 0, 3, 3, 3, 3, 3, 0, 0, 3, 3, 0, 0, 3, 3, 3, 0, 0, 0, 3, 3, 3, 3, 3, 0, 3, 0, 0, 0, 0, 0, 0]]","[[0, 0, 5, 5, 5, 5, 5, 0, 0, 6, 6, 0, 0, 5, 5, 5, 0, 0, 0, 5, 5, 5, 5, 5, 0, 5, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_30.json
"[[0, 0, 3, 3, 3, 3, 0, 0, 0, 3, 3, 3, 0, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0, 3, 3, 3, 0, 0, 3, 3, 3, 0]]","[[0, 0, 6, 6, 6, 6, 0, 0, 0, 5, 5, 5, 0, 0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 5, 5, 5, 0, 0, 5, 5, 5, 0]]",1d_recolor_oe,1d_recolor_oe_30.json
"[[0, 3, 3, 3, 3, 3, 0, 0, 3, 3, 0, 3, 3, 3, 3, 0, 0, 0, 3, 3, 3, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0]]","[[0, 5, 5, 5, 5, 5, 0, 0, 6, 6, 0, 6, 6, 6, 6, 0, 0, 0, 5, 5, 5, 0, 0, 0, 5, 5, 5, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_30.json
"[[0, 0, 0, 4, 4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 0, 0, 4, 4, 4, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 8, 8, 8, 8, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 8, 8, 8, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_35.json
"[[0, 0, 4, 4, 4, 4, 4, 0, 4, 4, 0, 0, 4, 4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 1, 1, 1, 1, 0, 8, 8, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_35.json
"[[0, 0, 0, 4, 4, 4, 4, 4, 4, 0, 0, 0, 4, 4, 4, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 4, 4, 4, 0, 0, 0, 0, 0]]","[[0, 0, 0, 8, 8, 8, 8, 8, 8, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_35.json
"[[0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 5, 5, 5, 5, 0, 5, 5, 0, 5, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 8, 8, 8, 8, 8, 0, 0, 0, 7, 7, 7, 7, 0, 7, 7, 0, 7, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_5.json
"[[0, 0, 0, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 0, 5, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 7, 7, 7, 7, 7, 7, 0, 8, 8, 8, 8, 8, 0, 8, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_5.json
"[[0, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 0, 5, 5, 5, 0, 0, 0, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 0, 0, 0]]","[[0, 7, 7, 7, 7, 0, 8, 8, 8, 8, 8, 0, 8, 8, 8, 0, 0, 0, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_5.json
"[[0, 0, 9, 9, 0, 9, 9, 9, 0, 9, 0, 0, 0, 9, 9, 9, 9, 9, 0, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 7, 7, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_9.json
"[[0, 0, 9, 9, 9, 9, 9, 9, 0, 9, 9, 9, 0, 9, 9, 9, 0, 0, 0, 9, 9, 9, 9, 9, 0, 0, 9, 0, 0]]","[[0, 0, 7, 7, 7, 7, 7, 7, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0]]",1d_recolor_oe,1d_recolor_oe_9.json
"[[0, 9, 9, 9, 9, 9, 0, 0, 9, 9, 0, 9, 9, 9, 0, 9, 9, 9, 0, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0]]","[[0, 1, 1, 1, 1, 1, 0, 0, 7, 7, 0, 1, 1, 1, 0, 1, 1, 1, 0, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_9.json
"[[0, 2, 2, 2, 0, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0]]","[[0, 1, 1, 1, 0, 8, 8, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_0.json
"[[0, 0, 2, 2, 0, 2, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0]]","[[0, 0, 8, 8, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]]",1d_recolor_oe,1d_recolor_oe_0.json
"[[0, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0]]","[[0, 8, 8, 8, 8, 8, 8, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]]",1d_recolor_oe,1d_recolor_oe_0.json
"[[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]]","[[0, 0, 0, 8, 8, 8, 8, 8, 8, 0, 0, 0, 6, 6, 6, 6, 6, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_27.json
"[[0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 6, 6, 6, 6, 6, 0, 0, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_27.json
"[[0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]]","[[0, 0, 6, 6, 6, 6, 6, 0, 0, 8, 8, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_27.json
"[[0, 9, 9, 0, 0, 9, 9, 9, 0, 0, 9, 9, 9, 9, 9, 0, 0, 0, 9, 9, 9, 9, 9, 0, 0, 9, 9, 9, 9]]","[[0, 1, 1, 0, 0, 8, 8, 8, 0, 0, 8, 8, 8, 8, 8, 0, 0, 0, 8, 8, 8, 8, 8, 0, 0, 1, 1, 1, 1]]",1d_recolor_oe,1d_recolor_oe_14.json
"[[0, 0, 0, 9, 9, 9, 9, 9, 9, 0, 0, 9, 9, 9, 9, 9, 0, 0, 9, 9, 9, 0, 0, 0, 9, 9, 9, 9, 0]]","[[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 8, 8, 8, 8, 8, 0, 0, 8, 8, 8, 0, 0, 0, 1, 1, 1, 1, 0]]",1d_recolor_oe,1d_recolor_oe_14.json
"[[0, 9, 9, 9, 9, 0, 0, 0, 9, 9, 9, 9, 9, 0, 0, 0, 9, 9, 0, 0, 9, 9, 9, 9, 0, 9, 9, 9, 0]]","[[0, 1, 1, 1, 1, 0, 0, 0, 8, 8, 8, 8, 8, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 8, 8, 8, 0]]",1d_recolor_oe,1d_recolor_oe_14.json
"[[0, 0, 6, 6, 6, 6, 6, 0, 0, 0, 6, 6, 0, 6, 6, 0, 0, 0, 6, 6, 6, 6, 0, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 3, 3, 3, 3, 3, 0, 0, 0, 9, 9, 0, 9, 9, 0, 0, 0, 9, 9, 9, 9, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_49.json
"[[0, 6, 6, 0, 6, 0, 0, 6, 6, 6, 0, 0, 0, 6, 6, 6, 6, 6, 0, 0, 0, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 9, 9, 0, 3, 0, 0, 3, 3, 3, 0, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_49.json
"[[0, 0, 6, 6, 0, 0, 0, 6, 6, 6, 0, 0, 6, 6, 6, 0, 6, 6, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 9, 9, 0, 0, 0, 3, 3, 3, 0, 0, 3, 3, 3, 0, 3, 3, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_49.json
"[[0, 0, 9, 9, 9, 9, 9, 9, 0, 0, 0, 9, 9, 9, 0, 9, 9, 9, 0, 9, 9, 9, 9, 9, 0, 0, 0, 9, 0, 0, 0, 0]]","[[0, 0, 8, 8, 8, 8, 8, 8, 0, 0, 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_4.json
"[[0, 0, 0, 9, 9, 9, 9, 0, 0, 9, 0, 9, 9, 9, 0, 0, 9, 9, 9, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 8, 8, 8, 8, 0, 0, 2, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_4.json
"[[0, 0, 0, 9, 9, 0, 9, 9, 9, 9, 9, 0, 9, 9, 9, 9, 9, 0, 9, 9, 0, 0, 0, 9, 9, 9, 9, 0, 0, 0, 0, 0]]","[[0, 0, 0, 8, 8, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 8, 8, 0, 0, 0, 8, 8, 8, 8, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_4.json
"[[0, 5, 5, 5, 0, 0, 5, 5, 0, 5, 5, 0, 0, 0, 0]]","[[0, 1, 1, 1, 0, 0, 7, 7, 0, 7, 7, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_22.json
"[[0, 5, 5, 5, 0, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0]]","[[0, 1, 1, 1, 0, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_22.json
"[[0, 0, 5, 5, 5, 5, 0, 5, 5, 5, 0, 0, 5, 5, 5]]","[[0, 0, 7, 7, 7, 7, 0, 1, 1, 1, 0, 0, 1, 1, 1]]",1d_recolor_oe,1d_recolor_oe_22.json
"[[0, 0, 4, 4, 4, 0, 0, 0, 4, 4, 4, 4, 4, 4, 0, 0, 0, 4, 0, 0]]","[[0, 0, 9, 9, 9, 0, 0, 0, 7, 7, 7, 7, 7, 7, 0, 0, 0, 9, 0, 0]]",1d_recolor_oe,1d_recolor_oe_17.json
"[[0, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 0, 0, 0, 4, 4, 4, 4, 4, 0]]","[[0, 7, 7, 7, 7, 7, 7, 0, 9, 9, 9, 0, 0, 0, 9, 9, 9, 9, 9, 0]]",1d_recolor_oe,1d_recolor_oe_17.json
"[[0, 4, 4, 4, 4, 4, 4, 0, 0, 0, 4, 4, 4, 0, 4, 4, 4, 0, 0, 0]]","[[0, 7, 7, 7, 7, 7, 7, 0, 0, 0, 9, 9, 9, 0, 9, 9, 9, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_17.json
"[[0, 0, 0, 3, 3, 3, 3, 3, 3, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0, 3, 3, 3, 0]]","[[0, 0, 0, 5, 5, 5, 5, 5, 5, 0, 0, 8, 8, 8, 8, 8, 0, 0, 0, 8, 8, 8, 0]]",1d_recolor_oe,1d_recolor_oe_33.json
"[[0, 0, 3, 3, 3, 3, 3, 3, 0, 0, 3, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3]]","[[0, 0, 5, 5, 5, 5, 5, 5, 0, 0, 8, 8, 8, 0, 8, 8, 8, 0, 8, 8, 8, 8, 8]]",1d_recolor_oe,1d_recolor_oe_33.json
"[[0, 0, 3, 3, 0, 0, 0, 3, 3, 3, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 0]]","[[0, 0, 5, 5, 0, 0, 0, 8, 8, 8, 0, 0, 0, 8, 8, 8, 0, 8, 8, 8, 8, 8, 0]]",1d_recolor_oe,1d_recolor_oe_33.json
"[[0, 0, 0, 7, 7, 0, 0, 0, 7, 0, 7, 7, 7, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 8, 8, 0, 0, 0, 6, 0, 6, 6, 6, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_29.json
"[[0, 0, 0, 7, 7, 0, 0, 7, 7, 7, 0, 0, 0, 7, 7, 7, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 8, 8, 0, 0, 6, 6, 6, 0, 0, 0, 6, 6, 6, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_29.json
"[[0, 0, 7, 7, 7, 7, 0, 0, 7, 7, 7, 7, 7, 0, 7, 7, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0]]","[[0, 0, 8, 8, 8, 8, 0, 0, 6, 6, 6, 6, 6, 0, 8, 8, 0, 0, 0, 8, 8, 8, 8, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_29.json
"[[0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0]]","[[0, 0, 8, 8, 8, 8, 8, 8, 0, 0, 0, 5, 5, 5, 5, 5, 0, 5, 5, 5, 0, 0, 5, 5, 5, 0]]",1d_recolor_oe,1d_recolor_oe_43.json
"[[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]]","[[0, 0, 8, 8, 8, 8, 8, 8, 0, 5, 5, 5, 0, 5, 5, 5, 0, 5, 5, 5, 5, 5, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_43.json
"[[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]]","[[0, 0, 8, 8, 8, 8, 0, 0, 0, 5, 5, 5, 5, 5, 0, 5, 5, 5, 0, 5, 5, 5, 5, 5, 0, 0]]",1d_recolor_oe,1d_recolor_oe_43.json
"[[0, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 0, 0, 3, 3, 0, 0, 0, 3, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0]]","[[0, 1, 1, 1, 1, 1, 1, 0, 5, 5, 5, 0, 0, 1, 1, 0, 0, 0, 5, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_34.json
"[[0, 3, 3, 3, 3, 3, 3, 0, 0, 3, 3, 3, 0, 3, 0, 3, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 1, 1, 1, 1, 1, 1, 0, 0, 5, 5, 5, 0, 5, 0, 5, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_34.json
"[[0, 0, 0, 3, 3, 3, 3, 0, 3, 3, 3, 0, 0, 3, 0, 3, 3, 3, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 1, 1, 1, 1, 0, 5, 5, 5, 0, 0, 5, 0, 1, 1, 1, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_34.json
"[[0, 0, 9, 9, 9, 9, 0, 0, 9, 9, 9, 0, 9, 9, 0, 0, 9, 0, 0, 0, 9, 9, 9, 9, 9, 0]]","[[0, 0, 3, 3, 3, 3, 0, 0, 6, 6, 6, 0, 3, 3, 0, 0, 6, 0, 0, 0, 6, 6, 6, 6, 6, 0]]",1d_recolor_oe,1d_recolor_oe_20.json
"[[0, 0, 0, 9, 9, 9, 0, 9, 9, 0, 0, 0, 9, 9, 9, 9, 0, 0, 9, 9, 9, 9, 9, 9, 0, 0]]","[[0, 0, 0, 6, 6, 6, 0, 3, 3, 0, 0, 0, 3, 3, 3, 3, 0, 0, 3, 3, 3, 3, 3, 3, 0, 0]]",1d_recolor_oe,1d_recolor_oe_20.json
"[[0, 0, 9, 9, 0, 9, 9, 9, 0, 9, 9, 9, 0, 9, 9, 9, 0, 9, 9, 9, 9, 9, 0, 0, 0, 0]]","[[0, 0, 3, 3, 0, 6, 6, 6, 0, 6, 6, 6, 0, 6, 6, 6, 0, 6, 6, 6, 6, 6, 0, 0, 0, 0]]",1d_recolor_oe,1d_recolor_oe_20.json
"[[0, 0, 7, 7, 0, 0, 0, 7, 7, 7, 0, 0, 7, 7, 7]]","[[0, 0, 3, 3, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 2]]",1d_recolor_oe,1d_recolor_oe_26.json
